brand,name,year,rating,votes,longevity,sillage,accord1,accord2
Pierre_Cardin,Bleu Marine pour Lui Eau de Toilette,1986,56.0,15,55.5556,52.5,citrusy,spicy
Pierre_Cardin,Emotion,2005,66.1538,13,55.8333,51.4286,floral,fruity
Pierre_Cardin,Pierre Cardin pour Femme,2007,70.9091,11,72.8571,60.8333,spicy,fruity
Pierre_Cardin,Emotion for Men Eau de Toilette,2006,62.5,10,57.7778,52.2222,woody,fruity
Pierre_Cardin,Pierre Cardin pour Homme Eau de Toilette,2007,59.0,10,59.0,50.5,sweet,fruity
Pierre_Cardin,Pierre Cardin Collection  Cedre Ambre Eau de Toilette,2009,62.5,8,57.1429,54.1667,woody,spicy
Pierre_Cardin,Pierre Cardin Collection  Iris Sauvage Eau de Toilette,2009,61.625,8,57.1429,56.25,powdery,green
Pierre_Cardin,Ophelie,1995,68.3333,6,74.0,77.0,spicy,floral
Pierre_Cardin,Bleu Marine pour Elle,2001,66.6667,6,58.3333,75.0,floral,fresh
Pierre_Cardin,Pierre Cardin Collection  Cuir Intense Eau de Toilette,2009,63.3333,6,50.0,40.0,spicy,leathery
Pierre_Cardin,Cardin Cardin de Pierre Cardin Eau de Toilette,1975,79.0,5,80.0,70.0,chypre,animal
Pierre_Cardin,Enigme Eau de Toilette,1992,73.0,5,77.5,75.0,woody,spicy
Pierre_Cardin,Black,2007,48.0,5,25.0,25.0,null,spicy
Pierre_Cardin,Pierre Cardin Collection Ambre Suprme,2012,58.75,4,66.6667,50.0,gourmand,spicy
Pierre_Cardin,Centaure Cuir Blanc,1996,86.6667,3,75.0,75.0,floral,fruity
Pierre_Guillaume,Louanges Profanes No 19,2008,80.8333,216,74.375,63.6164,floral,sweet
Pierre_Guillaume,Felanilla No 21,2008,78.3287,216,78.0667,66.0791,powdery,spicy
Pierre_Guillaume,Aomassai No 10,2006,75.297,202,78.4043,65.155,gourmand,woody
Pierre_Guillaume,Cadjmere No 18,2007,76.4136,191,67.8175,57.1368,woody,sweet
Pierre_Guillaume,Myrrhiad,2011,81.3057,157,75.6349,66.9685,spicy,sweet
Pierre_Guillaume,Aqaysos,2017,81.051,157,74.4853,69.1367,fruity,spicy
Pierre_Guillaume,12 1 Un Crime Exotique,2006,77.5796,157,79.876,70.8407,spicy,gourmand
Pierre_Guillaume,Indochine No 25,2011,77.1786,140,72.3301,61.4286,spicy,woody
Pierre_Guillaume,02 Coze,2002,73.9328,134,75.9091,65.0575,woody,spicy
Pierre_Guillaume,Musc Maori No 04,2004,67.4242,132,71.9388,60.7865,gourmand,sweet
Pierre_Guillaume,Monsieur,2013,80.1219,123,79.9474,73.0808,woody,smoky
Pierre_Guillaume,Poudre de Riz,2012,75.4348,115,70.1685,59.8901,powdery,sweet
Pierre_Guillaume,Brulure de Rose No 13,2006,73.2589,112,72.1154,61.9753,floral,sweet
Pierre_Guillaume,Iris Oriental Iris Taizo No 14,2006,74.5794,107,67.0122,58.5897,woody,spicy
Pierre_Guillaume,Tonkamande,2011,70.381,105,66.0811,58.5,gourmand,sweet
Pierre_Guillaume,Harmatan Noir No 11,2006,73.65,100,72.8767,61.4493,fresh,spicy
Pierre_Guillaume,Sucre d Ebene,2010,71.4045,89,72.8986,63.5484,sweet,gourmand
Pierre_Guillaume,Praline de Santal,2011,69.1011,89,72.029,58.8889,gourmand,woody
Pierre_Guillaume,Parfumerie Generale  8 1 L Ombre Fauve,2007,79.023,87,80.0794,69.1667,animal,powdery
Pierre_Guillaume,Ambre Ceruleen,2010,75.4598,87,75.8824,64.1803,sweet,spicy
Pink_Sugar,Pink Sugar,2003,71.2146,247,81.2228,74.8225,sweet,gourmand
Pink_Sugar,Gold Sugar,2012,72.2,100,71.3889,62.7778,sweet,gourmand
Pink_Sugar,Black Sugar,2013,71.4865,74,78.6842,74.1379,sweet,smoky
Pink_Sugar,Pink Sugar Sparks,2012,75.0,54,73.9706,69.8684,sweet,gourmand
Pink_Sugar,Pink Sugar Sensual,2009,72.8704,54,66.25,58.8235,sweet,gourmand
Pink_Sugar,Simply Pink,2013,70.7812,32,65.5769,65.1923,sweet,fruity
Pink_Sugar,Steel Sugar,2013,64.4,25,71.6667,61.0,sweet,gourmand
Pink_Sugar,Pink Flower,2015,50.0,2,null,null,sweet,synthetic
Pink_Sugar,Pink Sugar Hair Perfume,null,null,null,null,null,null,synthetic
Pink_Sugar,Pink Sugar Body Spritzer,null,null,null,null,null,null,synthetic
Pink_Sugar,Pink Sugar Solid Perfume,null,null,null,null,null,null,synthetic
Pino_Silvestre,Pino Silvestre Eau de Toilette,1995,65.3846,195,64.9635,60.0,green,woody
Pino_Silvestre,Soffio di Talco,null,68.6842,19,82.8571,77.5,powdery,sweet
Pino_Silvestre,Pino Silvestre Sport Cologne,2008,68.0556,18,57.0833,55.4545,citrusy,fresh
Pino_Silvestre,Rainforest,2014,73.2353,17,61.0,50.3333,citrusy,spicy
Pino_Silvestre,Oud Absolute,2014,70.0,15,69.6429,61.0714,woody,spicy
Pino_Silvestre,Underwood,2014,63.5,10,58.75,53.75,spicy,woody
Pino_Silvestre,Pino Silvestre Pine Gems Essence,2010,75.0,7,65.8333,60.0,woody,green
Pino_Silvestre,Selection  Deep Charisma,2018,78.0,5,66.0,68.0,spicy,fougère
Pino_Silvestre,Pino Silvestre Eau de Cologne,1955,82.5,4,63.3333,50.0,green,fresh
Pino_Silvestre,Icewater,1992,77.5,4,73.3333,65.0,aquatic,green
Pino_Silvestre,Selection  Modern Dandy,2018,75.0,4,70.0,70.0,citrusy,spicy
Pino_Silvestre,Selection  Perfect Gentleman,2018,62.5,4,70.0,66.6667,woody,citrusy
Pino_Silvestre,Mediterraneo,null,75.0,3,60.0,56.6667,powdery,aquatic
Pino_Silvestre,Muschi di Bosco,null,70.0,3,63.3333,62.5,sweet,woody
Pino_Silvestre,Hydro,null,63.3333,3,50.0,50.0,green,citrusy
Pino_Silvestre,Black Musk Eau de Toilette,null,63.3333,3,53.3333,43.3333,spicy,green
Pino_Silvestre,Pino Silvestre Dopo Barba Vidal for Men,null,87.5,2,80.0,75.0,null,green
Pino_Silvestre,Pino Silvestre Extreme,1998,80.0,2,75.0,62.5,green,citrusy
Pino_Silvestre,Green Generation,1996,72.5,2,77.5,77.5,green,fruity
Pino_Silvestre,Fifty,2005,70.0,2,null,null,null,fruity
Playboy,VIP for Him Eau de Toilette,2012,63.2051,78,49.4737,49.2188,sweet,gourmand
Playboy,New York Eau de Toilette,2010,62.9839,62,55.3922,51.087,fresh,sweet
Playboy,Play It Sexy Eau de Toilette,2010,63.7736,53,60.9677,55.9259,floral,sweet
Playboy,Play It Lovely Eau de Toilette,2010,64.6154,39,57.4074,46.5909,floral,sweet
Playboy,Play It Spicy Eau de Toilette,2010,64.2857,35,66.1364,56.0,fruity,sweet
Playboy,Malibu,2009,43.5938,32,41.0417,46.0,fresh,synthetic
Playboy,Play It Rock,2011,58.7097,31,63.5294,51.9048,fruity,sweet
Playboy,VIP for Her Eau de Toilette,2012,52.5806,31,56.875,50.2778,fruity,sweet
Playboy,Super Playboy for Him Eau de Toilette,2013,56.8519,27,59.5238,54.5652,sweet,fruity
Playboy,London Eau de Toilette,2011,59.7917,24,50.0,55.2273,sweet,fresh
Playboy,Play It Wild for Her Eau de Toilette,2015,57.9167,24,48.3333,49.1667,sweet,floral
Playboy,Play It Pin Up,2013,50.8333,24,60.4545,57.3077,sweet,synthetic
Playboy,VIP for Him Black Edition,2014,66.8182,22,67.0,64.7059,sweet,spicy
Playboy,Vegas,2009,60.2273,22,52.3077,49.2857,synthetic,fruity
Playboy,Hollywood Eau de Toilette,2009,47.9545,22,45.625,49.7059,synthetic,woody
Playboy,Miami,2009,59.25,20,57.1429,46.4286,fresh,aquatic
Playboy,Berlin,2012,55.2632,19,54.2857,51.7647,synthetic,fresh
Playboy,Super Playboy for Her Eau de Toilette,2013,52.7778,18,41.4286,51.1111,fruity,sweet
Playboy,generation for Him Eau de Toilette,2014,63.6667,15,55.5556,50.9091,fruity,sweet
Playboy,VIP for Him Platinum Edition Eau de Toilette,2015,64.6154,13,70.0,67.2222,sweet.,null
Police,To Be Eau de Toilette,2011,54.5082,61,60.1163,58.75,synthetic,spicy
Police,To Be The Illusionist,2012,54.0909,33,47.5,48.9655,fresh,aquatic
Police,Pure DNA Femme,2009,65.0938,32,63.9583,53.8,floral,powdery
Police,Forbidden for Woman,2016,75.4839,31,76.5385,74.4444,sweet,gourmand
Police,To Be Woman,2012,49.1936,31,50.5,43.1818,fruity,sweet
Police,To Be The King,2013,65.3448,29,68.3333,61.0,oriental,spicy
Police,To Be The Queen,2013,62.2917,24,61.0,63.3333,sweet,fruity
Police,The Sinner for Women,2014,66.1765,17,70.0,62.0,floral,oriental
Police,To Be  Camouflage,2015,54.2857,14,50.9091,51.3636,synthetic,floral
Police,Passion Women,2010,62.2727,11,61.6667,57.2222,sweet,fruity
Police,To Be  Mr Beat,2017,38.5,10,50.0,47.1429,synthetic,sweet
Police,Instinct,null,76.1111,9,62.5,61.25,green,spicy
Police,Dark Woman,2011,71.6667,9,77.8571,73.125,oriental,powdery
Police,Icon,2014,64.4444,9,56.6667,71.4286,spicy,fresh
Police,The Sinner Eau de Toilette,2013,41.6667,9,60.5556,47.2222,synthetic,spicy
Police,To Be Rose Blossom,2016,69.375,8,68.3333,68.3333,sweet.,null
Police,To Be  Tattooart for Woman,2018,67.5,8,55.0,53.3333,gourmand,powdery
Police,To Be  Rebel,2016,70.0,7,64.0,64.0,sweet,synthetic
Police,Pure DNA Homme,2009,70.0,7,62.5,62.5,synthetic,gourmand
Police,To Be  Miss Beat,2017,56.4286,7,58.3333,60.0,sweet,synthetic
Prada,L Homme,2016,84.0541,777,75.7368,69.0844,powdery,fresh
Prada,Infusion d Iris,2007,81.3375,563,73.5749,60.9894,powdery,floral
Prada,Amber pour Homme Eau de Toilette,2006,77.7802,546,78.6203,71.7896,powdery,fresh
Prada,Candy Eau de Parfum,2011,71.6389,540,64.7128,59.5799,sweet,gourmand
Prada,Infusion d Homme Eau de Toilette,2008,78.4155,515,77.2096,62.6375,powdery,fresh
Prada,Luna Rossa Eau de Toilette,2012,71.4944,358,66.0079,58.5317,fresh,spicy
Prada,L Homme Intense,2017,83.3143,350,83.2399,76.6875,powdery,sweet
Prada,Prada 2004,2004,78.0823,316,80.5556,74.5933,oriental,spicy
Prada,L Eau Ambree,2009,76.6996,253,62.5978,53.8166,powdery,oriental
Prada,Luna Rossa Extreme,2013,77.898,245,79.6023,72.9891,spicy,sweet
Prada,Luna Rossa Black,2018,82.5641,234,75.8621,70.2475,sweet,spicy
Prada,Infusion d Iris Absolue,2012,84.0444,225,76.8824,63.8304,powdery,floral
Prada,Infusion de Fleur d Oranger,2009,75.3125,208,70.9416,59.6897,floral,fresh
Prada,Infusion d Iris Eau de Toilette,2010,82.5879,199,66.9205,57.2857,powdery,floral
Prada,La Femme,2016,76.399,193,73.8037,67.381,floral,creamy
Prada,Luna Rossa Carbon,2017,78.3333,186,73.625,69.2405,spicy,synthetic
Prada,Infusion de Vetiver,2010,78.1421,183,70.0,59.5652,fresh,green
Prada,Amber Pour Homme Intense,2011,76.3429,175,76.1345,68.6404,powdery,oriental
Prada,Infusion d Iris Cedre,2015,82.8035,173,76.259,66.4437,fresh,powdery
Prada,Infusion d Amande,2015,81.8343,169,68.6029,62.4275,powdery,sweet
Priscilla_Presley,Indian Summer Eau de Toilette,1995,76.7647,68,67.0833,62.9762,floral,woody
Priscilla_Presley,Moments Eau de Toilette,1990,71.4,50,71.8182,71.5476,floral,sweet
Priscilla_Presley,Experiences Eau de Toilette,1993,60.0,15,68.4615,48.75,green,floral
Priscilla_Presley,Roses and More,1998,70.0,14,62.5,60.5,floral,sweet
Priscilla_Presley,Moments Eau de Parfum,1990,88.0,5,86.0,86.0,floral,oriental
Priscilla_Presley,Indian Summer Eau de Parfum,1995,83.0,5,74.0,68.0,floral,woody
Priscilla_Presley,Indian Summer Red,2000,70.0,4,50.0,50.0,gourmand,spicy
Priscilla_Presley,Indian Summer Blue,2000,87.5,2,null,null,null,spicy
Priscilla_Presley,Golden Moment,1999,85.0,2,75.0,null,floral,sweet
Priscilla_Presley,Indian Summer Parfum,1995,null,3,null,null,null,sweet
Priscilla_Presley,Indian Summer Green,2000,null,4,null,null,null,sweet
Priscilla_Presley,Moments Parfum,1990,null,null,null,null,null,sweet
Priscilla_Presley,Experiences Parfum,1993,null,null,null,null,null,sweet
Priscilla_Presley,Experiences Eau de Parfum,1993,null,null,null,null,null,sweet
Profumi_del_Forte,By Night White,2009,81.7979,292,76.8584,59.6059,powdery,sweet
Profumi_del_Forte,Roma Imperiale,2008,82.9054,222,75.1818,63.9688,floral,powdery
Profumi_del_Forte,Versilia Vintage Ambra Mediterranea,2009,76.4,125,92.7041,84.011,spicy,woody
Profumi_del_Forte,Versilia Aurum,2010,71.0891,101,83.7975,75.1333,sweet,gourmand
Profumi_del_Forte,Vittoria Apuana,2008,65.4124,97,78.4615,70.5224,sweet,gourmand
Profumi_del_Forte,Tirrenico,2008,60.5333,75,79.4444,71.2766,aquatic,fresh
Profumi_del_Forte,Marconi 3,2008,74.3939,66,77.5532,75.4878,spicy,powdery
Profumi_del_Forte,150 Parfum,2011,76.25,64,80.6863,70.7143,powdery,sweet
Profumi_del_Forte,Versilia Vintage Boise,2009,79.0909,55,76.625,68.1081,woody,spicy
Profumi_del_Forte,Versilia Platinum,2010,76.9608,51,85.3409,74.2105,spicy,citrusy
Profumi_del_Forte,Vaiana Dei,2013,70.2174,46,77.3438,76.4063,floral,sweet
Profumi_del_Forte,By Night Black,2009,74.0476,42,65.625,56.25,woody,fresh
Profumi_del_Forte,Colonia del Forte 1452,2011,76.6,25,70.2632,60.0,citrusy,fresh
Profumi_del_Forte,Frescoamaro,2012,60.8,25,66.3889,54.2105,fresh,floral
Profumi_del_Forte,Forte  Forte,2008,59.7826,23,57.7778,45.6667,citrusy,fresh
Profumi_del_Forte,Mythical Woods,2016,76.3636,22,80.5,73.0,woody,spicy
Profumi_del_Forte,Fiorisia,2012,62.8571,14,63.0769,54.6154,fresh,floral
Profumi_del_Forte,Toscanello,2017,75.0,12,73.0,70.9091,spicy,gourmand
Profumi_del_Forte,Prima Rugiada,2014,69.1667,12,81.6667,62.5,citrusy,floral
Profumi_del_Forte,Colonia del Forte 1265,2011,73.5,10,69.375,53.75,green,fresh
Profumum_Roma,Sorriso,2013,82.8161,348,91.6084,81.1395,gourmand,sweet
Profumum_Roma,Confetto,1996,80.6167,300,90.9163,82.2065,gourmand,sweet
Profumum_Roma,Dulcis in Fundo,2001,80.3132,265,85.3465,75.9653,sweet,gourmand
Profumum_Roma,Vanitas,2008,79.1569,255,91.2183,82.5381,sweet,gourmand
Profumum_Roma,Acqua di Sale,1996,75.7083,240,85.7614,74.4588,aquatic,fresh
Profumum_Roma,Battito d Ali,2010,81.3991,218,82.6946,69.0663,sweet,gourmand
Profumum_Roma,Ambra Aurea,1998,81.9856,209,90.6402,83.3125,smoky,spicy
Profumum_Roma,Patchouly,2004,84.1707,205,93.9053,84.0058,earthy,spicy
Profumum_Roma,Olibanum,2006,80.8146,178,80.9155,69.5714,resinous,spicy
Profumum_Roma,Acqua e Zucchero,2002,77.8771,179,89.5205,84.5364,sweet,gourmand
Profumum_Roma,Ichnusa,2001,80.3757,173,76.3971,68.5556,green,fresh
Profumum_Roma,Acqua Viva,2006,80.7738,168,81.5504,71.0227,citrusy,fresh
Profumum_Roma,Victrix,2002,80.9006,161,82.4153,72.5424,green,fresh
Profumum_Roma,Arso,2010,82.2327,159,90.5906,76.7742,woody,smoky
Profumum_Roma,Fiore d Ambra,2004,78.0844,154,84.5763,74.3694,spicy,oriental
Profumum_Roma,Thundra,1996,76.5809,136,83.4071,70.0,earthy,spicy
Profumum_Roma,Alba,2004,76.9531,128,79.7959,68.5567,sweet,powdery
Profumum_Roma,Soavissima,1996,76.4286,126,93.2273,84.3396,powdery,sweet
Profumum_Roma,Dolce Acqua,2011,75.5446,101,91.5294,86.3187,sweet,gourmand
Profumum_Roma,Dambrosia,2008,69.0306,98,78.5526,67.4627,fruity,sweet
Puig,Quorum Eau de Toilette,1982,77.0833,264,75.3846,71.9363,spicy,leathery
Puig,Agua Brava Eau de Cologne,1968,75.9483,116,67.6163,61.1111,spicy,woody
Puig,Aqua Quorum Eau de Toilette,1994,72.2018,109,63.9241,57.378,fresh,citrusy
Puig,Quorum Silver Eau de Toilette,2005,77.037,108,68.869,64.2262,spicy,woody
Puig,Agua Lavanda,1940,81.0588,85,47.197,53.0714,fresh,green
Puig,Sybaris Eau de Toilette,1988,77.5926,27,72.5,72.25,spicy.,null
Puig,Brummel Eau de Cologne,1975,62.6923,26,49.2105,49.1667,spicy,woody
Puig,Estivalia,1973,77.1875,16,61.1538,42.0,fresh,floral
Puig,Thas de Puig,1996,66.3636,11,63.1818,50.5,fresh,floral
Puig,Vetiver de Puig Eau de Toilette,1978,73.3333,9,77.1429,63.5714,spicy,earthy
Puig,Impacto Eau de Cologne,1988,72.2222,9,67.7778,65.5556,spicy,fresh
Puig,Zinnia,1990,65.5556,9,47.8571,41.4286,green,citrusy
Puig,Azur,1969,82.1429,7,66.6667,53.75,fresh,spicy
Puig,Quorum After Shave,1982,79.2857,7,69.0,67.0,leathery,spicy
Puig,Boston Man Eau de Toilette,1989,80.8333,6,68.3333,62.5,fresh,green
Puig,Rasgo Eau de Toilette,1990,76.6667,6,62.5,58.3333,citrusy,spicy
Puig,Anouk,1989,73.0,5,68.0,64.0,fresh,floral
Puig,Agua de Luna,1998,50.0,5,57.0,40.0,fresh,floral
Puig,Agua Brava Azul,2012,68.75,4,60.0,55.0,citrusy,synthetic
Puig,Boomerang Eau de Toilette,1991,81.6667,3,66.6667,48.3333,citrusy,spicy
Puma,Flowing Woman,2003,59.6465,99,54.3382,50.0,floral,sweet
Puma,Green Man Eau de Toilette,2012,59.8214,56,44.4444,45.5263,fresh,green
Puma,Push the Heat  Mysterious  Sensual,2016,76.5455,55,72.3404,72.0,sweet,fruity
Puma,Yellow Woman,2012,64.2391,46,45.6944,46.7143,fresh,fruity
Puma,Animagical Man Eau de Toilette,2010,49.1026,39,49.5161,45.0,fresh,citrusy
Puma,Animagical Woman,2010,54.0789,38,49.6296,40.7143,fruity,floral
Puma,Flowing Man Eau de Toilette,2003,62.973,37,54.7727,50.2632,fresh,citrusy
Puma,Jamaica Woman,2004,52.0833,36,41.0,47.75,fruity,fresh
Puma,Urban Motion Woman,2009,63.4848,33,55.5,51.1111,fruity,sweet
Puma,Jamaica Man Eau de Toilette,2004,53.4615,26,51.0526,49.4444,synthetic,fruity
Puma,Jam Woman,2011,47.1154,26,43.75,38.8889,fruity,fresh
Puma,Urban Motion Man Eau de Toilette,2009,43.84,25,45.3571,38.5,synthetic,fresh
Puma,Cross the Line  Fresh  Marine,2016,53.4783,23,52.8571,54.5,fresh,synthetic
Puma,Jam Man Eau de Toilette,2011,47.6087,23,41.25,45.3333,synthetic,fresh
Puma,Red White Woman,null,59.1,20,43.5714,42.5,sweet,floral
Puma,Create Man Eau de Toilette,2006,60.0,19,47.7273,50.0,fruity,aquatic
Puma,Aqua Man,2007,56.3158,19,50.6667,52.5,fresh,aquatic
Puma,Create Woman,2006,45.2632,19,40.9091,42.8571,floral,fresh
Puma,Live Big  Powerful  Addictive,2016,76.1765,17,64.6667,65.7143,woody,fruity
Puma,Jamaica 2 Woman,2008,67.3529,17,55.8333,47.7778,fruity,fresh
Puredistance,White,2015,86.3143,175,85.1056,73.8176,floral,powdery
Puredistance,Puredistance M,2010,83.4643,140,85.0495,79.2784,spicy,leathery
Puredistance,Black,2013,84.4578,83,83.8356,70.6667,spicy,woody
Puredistance,OPARDU,2012,81.7949,78,81.8644,75.3448,floral,sweet
Puredistance,Puredistance I,2008,75.3378,74,79.8182,62.963,floral,sweet
Puredistance,Antonia,2010,75.0694,72,79.1,71.8085,powdery,floral
Puredistance,Sheiduna,2016,74.0541,37,84.0625,79.375,spicy,floral
Puredistance,Warszawa,2016,77.9167,36,85.1515,77.9412,floral,spicy
Puredistance,Aenotus,2019,81.4815,27,83.4615,70.7692,citrusy,fresh
Puredistance,gold,2019,71.0,15,72.3077,68.1818,floral,spicy
Pussy_Deluxe,Velvet Kitten,2008,72.0326,92,68.0172,70.3659,powdery,sweet
Pussy_Deluxe,Pussy Deluxe,2007,52.9,60,72.9167,60.0,sweet,fruity
Pussy_Deluxe,Cookie Cat,2014,62.7551,49,54.697,54.4118,sweet,gourmand
Pussy_Deluxe,Showcat,2010,49.1026,39,51.5217,46.1364,floral,fresh
Pussy_Deluxe,Cherry Cat,2014,43.9655,29,56.0714,50.7692,fruity,synthetic
Pussy_Deluxe,Sugar Cat,2014,54.2308,26,53.6667,52.0,sweet,fruity
Pussy_Deluxe,Pussy Deluxe meets London,2015,65.2778,18,41.5385,46.9231,fresh,citrusy
Pussy_Deluxe,Pussy Deluxe meets Paris,2015,51.25,16,60.0,51.1111,synthetic,fruity
Pussy_Deluxe,Pussy Deluxe meets New York,2015,48.75,8,null,null,synthetic,fruity
Ralph_Lauren,Polo Eau de Toilette,1978,80.7353,272,82.6238,78.4103,green,spicy
Ralph_Lauren,Safari Eau de Parfum,1989,81.3186,226,85.2695,77.7188,floral,spicy
Ralph_Lauren,Polo Blue Eau de Toilette,2002,68.5833,180,60.2655,56.0455,fresh,aquatic
Ralph_Lauren,Safari for Men Eau de Toilette,1992,76.0065,154,74.6789,67.3558,spicy,woody
Ralph_Lauren,Polo Sport Eau de Toilette,1994,68.1818,110,63.6486,63.0519,fresh,aquatic
Ralph_Lauren,Polo Red Eau de Toilette,2013,61.4679,109,60.3289,55.6757,fruity,sweet
Ralph_Lauren,Polo Black Eau de Toilette,2005,64.5283,106,64.1558,58.3333,fruity,spicy
Ralph_Lauren,Romance Eau de Parfum,1998,66.3462,104,64.6212,57.6786,floral,fresh
Ralph_Lauren,Ralph,2000,67.7528,89,62.9167,56.7544,fresh,fruity
Ralph_Lauren,Lauren Eau de Toilette,1978,78.5441,68,67.1951,64.6429,floral,green
Ralph_Lauren,Big Pony Collection 2,2010,53.9091,55,55.8571,53.871,sweet,synthetic
Ralph_Lauren,Big Pony Collection 4,2010,58.75,48,48.5,53.6538,woody,fresh
Ralph_Lauren,Blue,2005,74.7778,45,71.7857,57.8571,floral,fresh
Ralph_Lauren,Big Pony Collection 1,2010,52.7778,45,49.3548,47.5,synthetic,citrusy
Ralph_Lauren,Glamourous,2001,77.2093,43,74.8,65.8696,floral,fresh
Ralph_Lauren,Notorious,2008,57.9487,39,59.5,55.6667,sweet,floral
Ralph_Lauren,Big Pony Collection 3,2010,46.5789,38,44.6296,47.1739,synthetic,citrusy
Ralph_Lauren,Polo Red Extreme,2017,75.5714,35,82.0,74.5161,sweet,gourmand
Ralph_Lauren,Polo Explorer Eau de Toilette,2007,69.0909,33,62.9167,57.0,fresh,woody
Ralph_Lauren,Polo Double Black Eau de Toilette,2006,68.75,32,56.25,42.5,woody,sweet
Ramon_Monegal,El Mito Ambra di Luna,2010,72.6042,96,75.9859,65.0694,spicy,oriental
Ramon_Monegal,El Mito Impossible Iris,2010,71.6304,92,73.9844,61.4179,floral,powdery
Ramon_Monegal,El Mito Cuirelle,2010,77.0886,79,75.9649,66.25,leathery,woody
Ramon_Monegal,Transparencia Entre Naranjos,2010,71.9333,75,61.1207,48.8393,citrusy,fresh
Ramon_Monegal,Agar Musk,2011,73.7302,63,77.9787,64.3617,woody,spicy
Ramon_Monegal,El Mito Dry Wood,2011,66.1475,61,80.5102,70.0,woody,spicy
Ramon_Monegal,Umbra,2010,70.1695,59,62.0238,53.9474,spicy,woody
Ramon_Monegal,El Deseo Mon Patchouly,2011,69.1346,52,75.9459,63.5714,floral,earthy
Ramon_Monegal,Mon Cuir,2011,66.2245,49,71.0227,64.2683,leathery,floral
Ramon_Monegal,Cherry Musk,2011,65.8511,47,73.4286,57.1429,fruity,floral
Ramon_Monegal,L Eau de Rose,2012,63.2558,43,62.3438,52.9032,floral,fresh
Ramon_Monegal,El Mito Kiss My Name,2010,54.6429,42,72.7941,70.303,floral,woody
Ramon_Monegal,El Mito Lovely Day,2011,51.6216,37,71.9355,65.3571,floral,fruity
Ramon_Monegal,Flamenco,2017,82.1429,28,81.5385,77.3077,floral,fruity
Ramon_Monegal,Next to Me Dubai Next to Me,2014,81.9643,28,84.6,79.2308,spicy,fruity
Ramon_Monegal,White Musk,2011,55.0,28,67.8571,59.7619,floral,powdery
Ramon_Monegal,Cotton Musk,null,62.8846,26,56.25,49.0,sweet,powdery
Ramon_Monegal,Pure Mariposa,2013,78.5,20,74.4118,66.1111,green,floral
Ramon_Monegal,Terre d Orient,null,71.0526,19,65.8333,57.7273,oriental,sweet
Ramon_Monegal,Ibiza  Cafe del Mar,2018,73.8462,13,75.3846,72.3077,spicy,fresh
Rance_1795,Collection Imperiale Josephine,null,74.697,66,73.9216,59.6739,floral,powdery
Rance_1795,Rue Rance Eau Sublime,null,70.4237,59,61.6667,51.7105,floral,fresh
Rance_1795,Collection Imperiale Laetitia,2008,77.069,58,80.625,71.6304,floral,spicy
Rance_1795,Rue Rance Eau de Noblesse,1822,74.8113,53,67.3077,60.5405,fresh,floral
Rance_1795,Collection Imperiale Helene,2010,72.8431,51,69.5833,56.2121,floral,powdery
Rance_1795,Collection Imperiale Francois Charles,2008,74.3469,49,82.2727,66.129,spicy,floral
Rance_1795,Collection Imperiale Le Vainqueur,null,67.1875,48,61.8421,51.0,fresh,citrusy
Rance_1795,Collection Imperiale  Heroique,2015,78.913,46,71.75,70.122,fruity,fresh
Rance_1795,Eugenie,2006,65.8064,31,64.5455,48.0556,floral,sweet
Rance_1795,triomphe,2009,67.8333,30,59.6296,46.6667,woody,spicy
Rance_1795,L Aigle de la Victoire,2013,73.5417,24,83.0556,78.9474,smoky,spicy
Rance_1795,Rue Rance Eau de France,2003,70.8333,24,62.5,49.7222,floral,fresh
Rance_1795,Rue Rance Eau Duc de Berry,2009,73.913,23,71.875,60.7143,woody,spicy
Rance_1795,Rue Rance Eau Superbe,1820,71.5909,22,70.0,57.3333,spicy,sweet
Rance_1795,lise,2012,79.0,20,86.3158,76.5789,floral,spicy
Rance_1795,le-roi-empereur,null,66.1111,18,70.6667,59.6667,spicy,floral
Rance_1795,Les Etoiles Avant le Jour,2012,70.0,15,76.8182,64.0909,floral,fresh
Rance_1795,Les Etoiles Rose de Rose,2011,72.3077,13,73.75,71.1111,floral,powdery
Rance_1795,Les Etoiles Pres de Toi,2011,76.25,12,73.5714,62.8571,powdery,floral
Rance_1795,Collection Imperiale  Hortense,2015,75.8333,12,70.4545,65.0,floral,fresh
Rasasi,La Yuqawam pour Homme,2012,83.2763,438,89.2127,83.5989,leathery,smoky
Rasasi,Tasmeem Men,null,73.0212,283,79.2661,71.5919,oriental,sweet
Rasasi,Hawas for Men,2015,80.83,247,83.8362,79.913,fruity,fresh
Rasasi,Daarej pour Homme,null,76.6497,197,82.9091,77.1053,sweet,oriental
Rasasi,Oudh al Misk,null,69.8239,142,68.0769,61.0593,citrusy,fresh
Rasasi,La Yuqawam Ambergris Showers,2016,79.1538,130,81.6529,75.7025,spicy,green
Rasasi,Shuhrah pour Homme,2015,73.9231,130,87.377,84.4715,smoky,sweet
Rasasi,Rumz al Rasasi 9325 pour Lui,2014,83.0455,110,78.1905,73.7736,fruity,fresh
Rasasi,Khaltat Al Oudh,null,73.1373,102,75.6164,64.2949,oriental,floral
Rasasi,Entebaa pour Homme,null,79.3258,89,75.5405,72.4,sweet,woody
Rasasi,Mukhallat Oudh Al Mubakhar,null,72.5333,75,80.8871,74.3548,floral,oriental
